#Prcp,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10,eco1,eco2,eco3,eco4,eco5,eco6,eco7,eco8,eco9,eco10
TIMESTEP,MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),MEAN(mm/month),VARIANCE(mm/month^1),VARIANCE(mm/month^5),VARIANCE(mm/month^9),VARIANCE(mm/month^13),VARIANCE(mm/month^17),VARIANCE(mm/month^21),VARIANCE(mm/month^22),VARIANCE(mm/month^27),VARIANCE(mm/month^30),VARIANCE(mm/month^35),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month),STD_DEV(mm/month)
2060/3/1,86.2744194,72.70285433,75.90746121,106.0021748,96.66602839,108.7758611,80.79302359,69.90089892,73.36159058,69.72044758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/4/1,94.77371857,83.02779441,88.41720205,104.2099738,99.51265162,108.3896581,93.26331452,80.5548023,87.52454319,77.92772821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/5/1,120.3522545,106.4989899,114.3933059,125.0965752,122.36118,126.9896591,118.1192774,103.156531,113.5587923,100.6282516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/6/1,144.2454829,123.3922065,133.9988128,150.1424582,148.6821639,154.5448355,145.354668,118.1615673,135.0615306,115.8908248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/7/1,74.09284493,61.42500138,67.15313735,81.56178544,78.00588862,79.99655741,71.75670679,60.21238869,65.47596486,59.12755867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/8/1,225.1836016,214.2929185,216.443984,266.2279404,241.5421498,286.5206966,226.0010298,212.5445973,214.8492888,214.1833629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/9/1,234.0522533,231.6273202,231.8033162,236.9777804,230.0216396,222.0275917,218.5829645,223.3702694,224.3759159,217.6195789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/10/1,38.87276822,31.00970388,32.43432242,54.93291968,46.2902959,55.01034503,37.78258947,30.88491081,32.31870015,30.57244541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/11/1,126.8027233,117.0466673,117.3583035,145.7307358,137.4669637,153.355169,127.1455307,114.9997788,118.5762167,113.4253064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2060/12/1,84.16200208,86.12976423,80.38983163,92.19906268,90.58980696,109.4413814,90.31843772,85.83484015,83.92662848,88.00260784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/1/1,77.30880743,66.99166952,64.69008574,95.83198115,87.18086394,111.0103445,76.38147427,63.53160708,66.19578384,65.24748787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/2/1,93.8344528,71.4889314,73.42245681,140.7668726,119.8351683,161.5758634,96.52653808,67.95338104,75.00681119,69.1743513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/3/1,48.09670862,38.86113132,41.17991465,62.88379951,56.12502724,67.18275655,46.81741052,37.98355863,40.72916731,38.17053749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/4/1,75.75275223,65.96404863,70.36906764,84.81215124,80.51804801,91.772414,76.19943829,64.36479188,70.29674635,62.29168619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/5/1,111.2492065,96.70024344,104.7791555,117.9606466,114.0461857,122.6172441,108.233241,93.41637158,103.1466466,90.56967506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/6/1,98.25110293,82.3287526,90.08380984,105.0436243,103.2710553,112.5517252,100.8899367,78.58971667,91.13515402,76.7447165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/7/1,138.2275513,123.6585102,130.3972907,145.6804817,142.279334,144.2000034,136.3247685,120.1207194,128.0697728,120.0292855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/8/1,181.8941091,171.6933918,172.9800026,223.5114292,200.6017474,257.0172455,188.1953471,169.4104359,172.3355239,170.868114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/9/1,60.20614478,52.94577429,55.88855835,65.43540843,62.31553941,62.40689759,56.78333453,51.88979049,54.64837438,50.17001873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/10/1,128.5127982,112.250122,113.3181351,168.066462,146.028127,168.5275838,125.5198372,110.0716255,112.3834869,110.0466239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/11/1,71.06782972,63.24113062,64.31364482,85.75648736,79.36232461,92.57241531,72.60409892,63.20705565,65.96041598,62.5786834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2061/12/1,51.70899544,49.80803848,47.77339367,59.02170648,57.00534713,70.00000076,55.56592629,50.58078146,50.56600878,51.63570607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/1/1,41.5422422,34.49940492,34.05694961,53.18587739,47.71144852,61.90344897,41.31517578,33.65285263,35.36758259,34.58110862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/2/1,75.65465667,56.57434407,58.14652608,114.3758042,97.06586943,129.5620659,77.82356075,54.00683203,60.0208333,55.29618865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/3/1,64.64750007,54.3049409,56.86305072,79.2204605,72.3034933,79.2793069,60.11126692,52.29594702,54.9503554,52.11421232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/4/1,131.755301,115.998508,122.5127921,147.644339,140.2622739,156.8517259,132.6976796,113.2637327,122.8568055,110.330673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/5/1,115.7705515,100.6495855,108.8586428,123.2801665,118.9710479,128.2655134,112.6899436,97.40008012,107.1831285,94.36325807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/6/1,89.08599774,72.93917371,80.96270858,92.79751209,91.97388234,91.72414,87.29440489,69.45203585,80.84689692,67.02011542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/7/1,237.032557,216.7936874,226.3888184,243.4845337,240.4573638,236.7379355,231.5681776,209.3349067,221.2709361,209.2253001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/8/1,188.7741707,173.2727354,177.5929659,227.5009342,204.2874039,245.8448283,185.4233681,169.8888149,172.9350589,169.1072835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/9/1,338.5785956,331.3747555,333.3806962,351.3408153,340.1091228,352.3138041,329.8175081,322.2828797,327.8068114,316.8046875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/10/1,103.3309662,88.2716644,89.64736742,139.4148449,119.5207255,142.1724128,101.7423695,86.93692768,89.07667094,87.12651017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/11/1,74.58416764,67.2809544,67.95025612,90.73312817,83.61968459,100.3758597,76.80735247,66.54834873,69.28425229,65.84159302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062/12/1,83.33654243,84.00018334,78.67550938,91.95358474,89.85027804,108.5758562,88.542084,83.33446587,81.97911831,85.42115084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/1/1,43.05890077,35.96827317,35.45771149,54.9780888,49.42748094,62.90690069,42.78743387,35.22462384,36.93272383,36.10589292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/2/1,22.88125436,15.42166718,16.17017024,38.64859969,31.55676126,47.07241579,24.75968303,15.14361925,17.61346569,16.02513103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/3/1,30.03223612,23.07898836,25.09220487,40.65285806,35.85468885,43.76551945,29.57095076,23.14872348,25.42449281,23.53431471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/4/1,79.38315359,69.13857527,73.69567841,88.38504889,83.88663851,93.59310128,78.7877097,67.12890637,73.2279996,64.90381573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/5/1,194.247621,169.7833387,182.9560169,207.8731143,200.6600338,221.0241469,191.5542843,164.1662215,180.7837377,159.28925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/6/1,98.43641438,82.52845213,90.26762977,103.5588785,102.0606825,105.7758621,97.84264787,79.00300166,90.29014534,77.26377421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/7/1,168.4268542,147.8427332,156.9862642,183.0248219,175.8133058,179.5827552,165.5582841,144.8487222,154.3141785,145.1199286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/8/1,240.618052,225.7635174,229.4935579,284.5460072,258.399459,303.9724255,239.9487056,223.5559305,226.8366919,224.6885658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/9/1,186.1394582,180.1970847,181.2391524,195.1509929,186.92541,187.7000138,175.4971155,173.8746269,175.7863834,169.5473185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/10/1,67.75655693,55.67970443,57.2948325,94.66406932,80.11990643,99.25862207,67.15372468,54.79429454,57.01920866,54.44523269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/11/1,240.5761273,224.9053713,224.2624655,272.7809862,257.5493413,283.2793097,236.5493596,217.9647981,223.2130781,213.8956771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2063/12/1,81.54515729,81.48809643,77.23101813,89.22710177,87.25823507,102.8896555,85.4730937,80.73153316,79.82230925,81.98492211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/1/1,31.55275579,24.58833407,24.75262748,43.33322813,37.95834376,50.83103552,32.08026113,24.51959429,26.39100697,25.37850987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/2/1,70.04015282,52.3887502,53.83796555,107.0374936,90.4882215,124.4620719,72.5528895,50.01065894,55.64974434,51.3306764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/3/1,81.81507294,66.6523782,70.03346991,105.3591058,94.46777428,109.7517325,77.76797327,64.35510382,68.44206381,64.46031183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/4/1,106.8157096,93.65481581,99.60212192,118.5181729,112.966032,125.9758578,107.3053119,91.37522392,99.63058737,88.66550803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/5/1,50.18125366,43.36720209,46.93432296,55.18785092,52.48958579,60.13793393,49.44534632,41.83198248,46.13663675,40.36568609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/6/1,163.491138,144.3534613,154.1064388,168.7883711,167.4455368,172.0758479,164.456425,139.0409214,154.5543139,138.0727935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/7/1,155.8148232,129.9667861,140.4019491,188.0413372,171.8402957,198.4896524,156.758476,129.5819844,139.1974631,129.0488747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/8/1,20.27834102,16.96172661,18.07194919,25.82388419,23.00299895,30.9448269,20.72430188,16.50563101,17.71158566,15.98856184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/9/1,144.0849296,135.6297626,138.3128023,162.9368671,151.5400805,168.9620579,143.8149018,134.6772545,137.887854,134.4889125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/10/1,116.8906299,99.84285847,101.7065295,156.4092417,135.0008219,159.9034497,114.6717916,97.83220965,100.8398387,96.98354059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/11/1,132.1021548,122.7486877,122.7340717,149.9131919,142.8499486,160.1931048,133.7897583,120.6225243,124.5362294,119.1928944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2064/12/1,77.57619032,77.51904592,73.38491489,85.10384077,83.27469993,99.38275862,81.79348228,76.88911156,76.0903432,78.13067118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/1/1,66.24572567,56.29678605,54.73211852,83.23748581,75.21199561,97.21379448,65.44562363,53.57500144,56.25640211,54.87487105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/2/1,31.86345905,22.09494043,23.24677958,52.6531691,43.32546392,63.48620917,33.92039211,21.63588516,24.74232812,22.36083244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/3/1,57.15744152,46.84851438,49.94983155,70.88650012,64.3579042,72.75517655,53.91992823,45.76058741,48.66509735,45.34869977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/4/1,65.91684681,56.97619129,61.06033937,73.37778069,69.71990611,77.02414172,65.37672239,55.68288319,60.85152646,53.9580595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/5/1,176.8583914,155.8695301,167.5346607,185.1819347,180.4857164,189.6965486,173.6111769,151.1195202,166.1247533,147.3169794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/6/1,108.8418585,90.42881078,99.50661144,115.241429,113.6317322,121.1413855,109.380066,85.72867637,99.61199248,83.19618445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/7/1,113.884798,98.19750096,104.7596633,127.7099742,121.1694111,130.0344805,113.6688071,96.44414505,103.2603155,96.47729825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/8/1,54.71203324,47.46261995,49.69957714,70.32367548,62.12546624,81.54827103,56.15242111,46.94429478,49.06941212,46.69757139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/9/1,366.4533992,362.9475493,362.8687459,375.2651156,364.0263859,364.3827331,350.5284291,351.656972,354.4676384,344.7823026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/10/1,155.0820156,136.6202993,136.7006816,209.5780865,180.2911094,225.8827572,157.0525235,133.8090137,136.6299775,134.1948016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/11/1,75.63913772,66.50761875,68.17906703,91.61329081,84.63539067,98.81378948,77.29310896,66.63378237,69.94268331,65.73449175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2065/12/1,46.77517312,44.72648704,42.78330521,54.053166,52.04939774,64.52413448,50.80828504,45.93130237,45.83663378,47.34107078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/1/1,60.61703488,52.92083358,51.22415175,73.54081115,67.42568282,84.17240738,59.36713188,50.70690796,52.39476633,51.88995065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/2/1,62.42470053,46.05880886,47.46686447,97.38670753,81.97246856,116.0310383,65.94860375,44.1337104,49.57896382,45.45476647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/3/1,76.68980622,65.00321404,67.84686327,94.9600177,86.55615934,101.1517267,74.49450953,62.78356161,66.72012174,62.78007106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/4/1,92.45655491,80.70571557,85.71432151,103.536031,98.30594312,109.7482789,92.6132202,78.74947929,85.7075707,76.54281662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/5/1,106.6994292,92.51060132,100.2847423,112.6191133,109.1903563,115.4137976,103.5851015,89.53198204,98.83033496,86.70311748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/6/1,76.42431774,64.97500035,70.70635863,79.77705134,78.60343489,80.05172207,75.55390996,62.7266522,70.40188309,61.85563426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/7/1,160.288349,138.49685,147.467712,185.1982348,172.8745376,192.1241421,160.9049359,137.0126188,145.9426336,137.3904667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/8/1,161.0814474,154.8792266,155.5714434,190.5393577,173.3508191,209.6310345,164.6943205,153.930482,155.5862302,155.6993106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/9/1,156.1638416,145.3692328,149.5300031,168.7943029,160.8738895,173.0275855,153.5133093,142.3641197,147.6581275,139.6230405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/10/1,18.78619418,12.81779713,14.57983045,28.91100689,23.46303146,29.97931014,18.70949854,13.39534529,14.90177817,13.13258234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/11/1,86.99651591,77.09654554,78.81711762,103.9624158,96.49078716,110.3241407,88.06173016,76.9921137,80.46519064,75.81143956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2066/12/1,75.02317363,75.57112736,70.91397723,82.75286132,80.90578543,98.25516538,79.89618077,75.19526404,73.93348247,76.69791278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/1/1,47.18340736,38.72517844,38.15033823,62.52741536,55.41482838,73.87586379,47.71946161,37.55450281,39.91133135,38.65320423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/2/1,96.48676199,72.61994101,74.69618828,145.9570107,124.099894,168.6069062,100.0326801,69.26982065,76.85655466,70.6882173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/3/1,53.51798641,43.61993898,46.28898374,68.24715167,61.54520168,72.55517207,52.13566218,42.77770295,45.86057069,42.81681097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/4/1,48.29227377,42.22994223,44.88186448,54.53530757,51.55501829,58.95517248,48.88221585,41.23701271,45.06488934,40.03137162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/5/1,79.57625199,69.37845328,75.19042456,83.13364605,81.01979277,83.94482776,77.18221577,67.08844059,74.12977903,65.05303428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/6/1,92.65877236,77.00273818,84.67770526,97.65120206,96.32781331,100.5172424,92.49795636,73.37890513,84.68698581,71.42963734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/7/1,85.28194998,75.4917879,79.92864504,89.61879524,87.54236554,86.18965207,82.63212051,73.01268795,77.66717623,72.50485067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/8/1,434.5815787,404.1658982,412.4183053,516.6125825,469.6510533,553.810331,438.1944158,401.7955073,410.1745495,405.0754076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/9/1,235.0350876,227.5498787,228.6278844,260.2451766,244.4336981,273.5275876,234.812766,223.5196783,226.9424741,222.2854325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/10/1,118.573279,103.6504145,104.4798268,157.5415379,135.9649397,161.9758766,117.3404189,101.7858067,103.8597028,102.0388199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/11/1,152.1134266,141.051314,140.9240662,175.7170342,165.1682716,186.8275931,152.6434873,138.0586355,141.9345538,136.2447145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2067/12/1,69.97422438,69.84750101,66.01474508,77.35576012,75.70289047,90.82759552,74.68622255,70.01704422,69.09034707,71.67383251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/1/1,30.38283805,23.91761899,24.13957676,40.75275367,35.92628164,48.11724048,30.65735562,23.94549603,25.60980623,24.66949748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/2/1,51.84781509,37.50214629,39.10466262,82.00830948,68.54825229,96.39655469,54.45558899,36.08145851,40.64883244,37.08059116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/3/1,50.2357196,41.37768032,43.70745831,63.35347956,57.36030543,66.22758793,48.44106104,40.43979203,43.05589651,40.54124867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/4/1,63.08112966,54.41661015,58.39729111,69.89740224,66.49078601,71.45517241,62.00558992,53.43866678,58.19700466,51.72617138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/5/1,141.5834108,124.2406557,133.737199,150.1053034,145.4481487,157.9827638,139.5551223,120.136637,132.3144346,116.8360526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/6/1,126.6344468,105.6092285,116.1371161,132.7713428,131.3169606,136.6172393,126.4913398,100.560436,116.3176828,97.74766116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/7/1,87.87149898,75.17357096,80.79788307,97.27964951,92.97284669,99.40690121,87.20558711,73.24211424,79.34420841,72.57695024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/8/1,487.0521278,448.6353014,460.1422948,578.307077,523.8791203,600.1483152,480.5585706,445.8641994,454.0637779,448.4468085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/9/1,223.8164028,219.7948832,220.2844085,232.6489145,223.7863099,224.8207014,212.7432125,213.2289766,214.7667708,209.1180265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/10/1,120.4351492,103.1854179,104.9128833,160.243096,137.9470574,158.6068969,116.4553072,101.345422,103.5644818,100.8944607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/11/1,171.7715696,160.9038685,160.4284756,193.0078906,184.1816307,203.3689724,171.966945,157.3141913,161.6650867,155.3199411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2068/12/1,46.60455971,44.90196486,42.94169396,53.90747663,51.9677209,65.0275851,51.05251323,46.0609596,45.8973558,47.31854176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/1/1,40.14344567,33.07041786,32.64127191,51.84787239,46.34013101,60.70344817,40.09869802,32.39016529,34.08653648,33.27504414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/2/1,68.94445976,51.17839377,52.8629648,107.2492217,90.3473305,126.896557,72.54730107,48.96816996,54.76605629,50.10589542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/3/1,114.143761,96.61976499,100.978219,139.2958543,127.6655963,143.3207028,108.4304453,93.08228282,98.26570407,92.77712429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/4/1,144.0148247,127.1394107,134.6443213,158.7964738,151.4800502,167.9793086,142.7143393,123.2141982,133.435367,119.4041629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/5/1,110.4191942,96.93172844,104.4005972,116.6322959,113.3051244,121.8793119,109.0754195,93.72732887,103.5805905,91.46239281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/6/1,114.8511763,96.0706548,105.6654205,119.3679194,118.2425889,119.351733,112.9280307,91.58018233,105.0603651,88.92669393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/7/1,140.3171624,122.5822613,130.3241558,154.9718572,148.2441166,159.5724034,140.1578235,119.6873893,128.3059434,119.4155985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/8/1,193.2300871,177.5410195,182.2045865,230.0475612,207.4794498,241.17932,188.1649059,174.8771887,177.8797788,174.5121405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/9/1,241.8885334,234.5679813,236.8469555,251.6439352,243.3619476,249.910351,234.4936635,228.4178695,232.8086026,224.3220254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/10/1,183.5599733,160.4155349,161.3209331,243.0710338,210.0425354,247.0275941,180.4246621,157.293765,159.9498499,157.8079679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/11/1,135.3622587,123.7860718,124.8114409,155.9725885,146.5390904,161.6482648,133.751116,121.5217694,125.3336421,119.2110914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2069/12/1,76.83476581,76.05095101,72.65237596,83.97746925,82.16504736,95.81034538,80.23407809,75.56891833,75.16732616,76.66897502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/1/1,48.81076807,41.09565377,40.29906799,61.67289709,55.66145133,71.30689641,48.35931155,39.80765858,41.67129092,40.82790335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/2/1,91.75478212,70.84601647,71.18017504,136.2525522,116.4880021,160.7896559,96.13333387,67.27507707,74.31926015,69.71560459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/3/1,50.59417485,40.62309477,43.39949098,64.51194263,58.16570248,66.4482731,48.8746758,40.0928674,43.15706273,40.2956667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/4/1,115.0025307,100.4976226,107.2172931,126.1434107,120.5647216,130.0413797,113.0737406,97.87034424,106.3538158,94.84991412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/5/1,71.19848171,60.30761916,66.01542343,77.4426756,73.95807417,81.80345276,69.00307037,58.3635872,64.75675814,55.99358611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/6/1,129.1129197,109.8031561,119.4537357,134.9304234,133.4959624,139.8689655,129.4852894,104.4752275,119.3966043,101.9043317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/7/1,365.3466125,327.6380461,342.3866113,414.2978216,390.5066085,436.7758769,370.2261722,321.7018814,339.1335417,323.8093578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2070/8/1,379.3545336,359.2300044,363.4430526,448.143727,407.2811395,480.6931248,380.5169447,355.4674223,359.9770348,357.8653438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
